date_acquired,date_sold,asset,quantity,proceeds,cost_basis,gain_loss,description,transaction_type,exchange
2022-09-24,2024-06-10,ETH,2691.3787,10272.48,7932.32,2340.16,Sold 2691.3787 ETH,Sell,Binance
2023-12-27,2024-12-03,ADA,4817.2059,2929.33,1191.98,1737.35,Sold 4817.2059 ADA,Sell,MetaMask
2024-10-05,2025-12-17,MATIC,4502.0479,2544.8,7144.27,-4599.47,Sold 4502.0479 MATIC,Sell,MetaMask
2024-09-07,2026-01-28,MATIC,99.0933,21685.65,15404.28,6281.37,Sold 99.0933 MATIC,Sell,Kraken
2023-04-26,2024-10-10,BTC,2265.2265,5340.05,7482.36,-2142.31,Sold 2265.2265 BTC,Sell,MetaMask
2022-12-03,2024-06-11,SOL,467.6115,10064.34,7134.44,2929.9,Sold 467.6115 SOL,Sell,Crypto.com
2021-04-23,2022-04-13,DOGE,1265.9096,23704.3,21840.09,1864.21,Sold 1265.9096 DOGE,Sell,Gemini
2023-02-02,2023-08-23,ADA,1595.6291,16844.91,20450.56,-3605.65,Sold 1595.6291 ADA,Sell,Binance
2020-10-22,2022-01-14,MATIC,3399.8658,23412.7,22195.15,1217.55,Sold 3399.8658 MATIC,Sell,Coinbase
2023-09-26,2025-02-16,DOT,3281.2717,25674.91,24504.51,1170.4,Sold 3281.2717 DOT,Sell,Gemini
2024-06-11,2025-09-23,ETH,4427.36,15147.82,14473.11,674.71,Sold 4427.36 ETH,Sell,Kraken
2021-12-05,2023-11-23,MATIC,3495.4119,26680.91,28212.2,-1531.29,Sold 3495.4119 MATIC,Sell,MetaMask
2023-07-05,2023-10-06,ETH,2272.5008,31406.4,28890.61,2515.79,Sold 2272.5008 ETH,Sell,Binance
2021-03-04,2021-05-01,DOT,20.5095,35935.52,38082.88,-2147.36,Sold 20.5095 DOT,Sell,Gemini
2023-10-19,2025-02-18,DOT,3103.0954,33285.51,30463.19,2822.32,Sold 3103.0954 DOT,Sell,Binance
2023-08-23,2024-10-29,BTC,2884.369,16824.68,11024.66,5800.02,Sold 2884.369 BTC,Sell,MetaMask
2022-05-26,2023-07-21,MATIC,2150.7901,57791.56,48930.49,8861.07,Sold 2150.7901 MATIC,Sell,Crypto.com
2022-07-26,2023-12-02,LTC,4924.7717,30585.39,26255.14,4330.25,Sold 4924.7717 LTC,Sell,Kraken
2020-03-29,2021-11-03,MATIC,3906.5842,41584.84,43902.46,-2317.62,Sold 3906.5842 MATIC,Sell,Gemini
2024-08-03,2026-03-25,BTC,3854.1974,44092.43,35118.76,8973.67,Sold 3854.1974 BTC,Sell,Coinbase
2023-09-29,2025-02-14,MATIC,987.1805,19796.62,16496.55,3300.07,Sold 987.1805 MATIC,Sell,MetaMask
2021-10-25,2021-11-13,ETH,4453.3979,49138.85,44022.96,5115.89,Sold 4453.3979 ETH,Sell,Kraken
2024-07-14,2025-03-04,SOL,4752.0016,5441.69,3759.03,1682.66,Sold 4752.0016 SOL,Sell,Gemini
2021-02-07,2022-04-27,DOGE,3993.2779,16795.27,11794.32,5000.95,Sold 3993.2779 DOGE,Sell,MetaMask
2023-01-23,2023-05-20,DOT,4866.0782,40697.86,35836.9,4860.96,Sold 4866.0782 DOT,Sell,MetaMask
2022-07-04,2024-05-20,DOT,1091.9428,21092.36,22768.83,-1676.47,Sold 1091.9428 DOT,Sell,Binance
2020-09-14,2022-06-02,BTC,1348.8093,12938.26,17123.53,-4185.27,Sold 1348.8093 BTC,Sell,Coinbase
2021-04-05,2021-10-27,BTC,35.6301,17843.9,21835.44,-3991.54,Sold 35.6301 BTC,Sell,MetaMask
2022-07-18,2023-04-30,DOT,1786.4973,41033.9,37832.78,3201.12,Sold 1786.4973 DOT,Sell,Binance
2024-10-29,2025-01-21,LTC,1617.8094,15942.23,13348.91,2593.32,Sold 1617.8094 LTC,Sell,Kraken
2021-12-11,2023-08-16,MATIC,3858.0907,23291.23,28059.39,-4768.16,Sold 3858.0907 MATIC,Sell,Crypto.com
2022-04-18,2022-09-17,DOGE,1836.1027,48334.31,40122.21,8212.1,Sold 1836.1027 DOGE,Sell,Binance
2022-08-06,2023-11-21,DOGE,4948.3636,38583.48,35237.82,3345.66,Sold 4948.3636 DOGE,Sell,Kraken
2020-08-27,2020-12-13,MATIC,2551.9579,36479.33,35207.8,1271.53,Sold 2551.9579 MATIC,Sell,Kraken
2021-04-24,2022-02-27,BTC,750.3073,1379.74,5749.08,-4369.34,Sold 750.3073 BTC,Sell,Binance
2023-02-06,2023-04-26,DOT,1055.8631,36415.92,37583.18,-1167.26,Sold 1055.8631 DOT,Sell,Crypto.com
2023-08-22,2024-02-22,LTC,3439.3813,44556.04,36707.93,7848.11,Sold 3439.3813 LTC,Sell,Crypto.com
2020-01-17,2020-11-10,ETH,3079.1372,18216.19,20550.18,-2333.99,Sold 3079.1372 ETH,Sell,MetaMask
2020-11-25,2022-05-20,ETH,1199.3041,14951.12,11382.55,3568.57,Sold 1199.3041 ETH,Sell,Kraken
2021-08-13,2023-08-01,DOGE,109.4725,38366.49,36457.1,1909.39,Sold 109.4725 DOGE,Sell,Binance
2022-04-04,2022-04-07,MATIC,1290.9974,4397.8,3890.18,507.62,Sold 1290.9974 MATIC,Sell,Kraken
2022-04-22,2023-02-26,DOGE,2944.989,54033.16,44284.3,9748.86,Sold 2944.989 DOGE,Sell,Binance
2021-12-19,2022-07-19,BTC,3739.262,15958.48,8881.56,7076.92,Sold 3739.262 BTC,Sell,Kraken
2022-11-01,2024-03-22,ETH,4149.4553,37382.45,38043.33,-660.88,Sold 4149.4553 ETH,Sell,Binance
2021-03-12,2022-02-11,LTC,3001.6366,14067.58,13431.55,636.03,Sold 3001.6366 LTC,Sell,Kraken
2022-10-21,2024-09-30,LTC,3068.5755,13161.49,4469.58,8691.91,Sold 3068.5755 LTC,Sell,MetaMask
2023-09-09,2025-01-08,SOL,2818.7426,8201.98,3170.81,5031.17,Sold 2818.7426 SOL,Sell,Kraken
2021-04-10,2022-05-22,ADA,3496.6341,39799.37,42502.36,-2702.99,Sold 3496.6341 ADA,Sell,Gemini
2021-11-19,2022-04-18,BTC,2934.7088,52079.5,44124.18,7955.32,Sold 2934.7088 BTC,Sell,MetaMask
2022-12-29,2024-12-25,LTC,10.7431,24965.15,16956.46,8008.69,Sold 10.7431 LTC,Sell,Gemini
2022-11-20,2024-07-17,DOT,212.6159,36494.01,32877.26,3616.75,Sold 212.6159 DOT,Sell,Crypto.com
2020-06-02,2022-02-25,ETH,3999.0558,12706.15,3481.58,9224.57,Sold 3999.0558 ETH,Sell,Gemini
2023-08-10,2025-01-06,SOL,552.1368,45829.11,37947.4,7881.71,Sold 552.1368 SOL,Sell,Crypto.com
2021-06-18,2021-09-02,BTC,476.0709,29773.27,29288.54,484.73,Sold 476.0709 BTC,Sell,Binance
2021-05-03,2023-02-26,SOL,4911.8634,8344.41,8064.39,280.02,Sold 4911.8634 SOL,Sell,Crypto.com
2021-12-24,2022-11-13,DOGE,1341.2658,12881.23,4111.98,8769.25,Sold 1341.2658 DOGE,Sell,MetaMask
2022-05-19,2024-01-25,ETH,2898.8521,40883.43,45365.77,-4482.34,Sold 2898.8521 ETH,Sell,Binance
2023-05-25,2023-11-16,DOGE,1036.145,40650.54,30721.92,9928.62,Sold 1036.145 DOGE,Sell,Crypto.com
2023-03-21,2024-03-06,MATIC,2822.1927,31469.54,28947.97,2521.57,Sold 2822.1927 MATIC,Sell,Coinbase
2022-12-01,2023-12-10,BTC,2824.7561,29309.17,29249.87,59.3,Sold 2824.7561 BTC,Sell,Coinbase
2021-07-22,2023-05-05,BTC,1560.1379,22712.72,23949.29,-1236.57,Sold 1560.1379 BTC,Sell,Coinbase
2022-07-31,2024-02-15,DOGE,2250.3196,18013.92,13805.82,4208.1,Sold 2250.3196 DOGE,Sell,MetaMask
2020-12-14,2020-12-28,BTC,4884.6547,51624.74,43839.0,7785.74,Sold 4884.6547 BTC,Sell,MetaMask
2021-06-16,2023-03-22,LTC,1820.9054,43130.95,38012.16,5118.79,Sold 1820.9054 LTC,Sell,MetaMask
2021-05-17,2022-05-13,ADA,4953.1465,3781.7,8369.22,-4587.52,Sold 4953.1465 ADA,Sell,Binance
2020-02-14,2020-02-20,LTC,1283.1777,30747.64,32682.63,-1934.99,Sold 1283.1777 LTC,Sell,Coinbase
2021-05-08,2021-08-06,BTC,4870.9864,5576.61,6689.68,-1113.07,Sold 4870.9864 BTC,Sell,Gemini
2023-06-08,2023-11-01,DOT,3866.7054,17678.34,19757.57,-2079.23,Sold 3866.7054 DOT,Sell,MetaMask
2021-05-08,2022-09-06,ETH,3209.5908,50486.42,45233.09,5253.33,Sold 3209.5908 ETH,Sell,MetaMask
2020-09-13,2021-04-30,DOGE,3388.4046,36379.66,39691.91,-3312.25,Sold 3388.4046 DOGE,Sell,Kraken
2022-03-14,2022-10-26,LTC,769.2307,53225.89,44717.52,8508.37,Sold 769.2307 LTC,Sell,Coinbase
2020-10-29,2022-07-16,BTC,3872.44,20913.18,25408.31,-4495.13,Sold 3872.44 BTC,Sell,Kraken
2020-09-30,2021-04-23,ETH,4075.1957,42636.38,47628.92,-4992.54,Sold 4075.1957 ETH,Sell,Binance
2022-08-11,2022-08-25,SOL,3061.6457,35580.77,27279.48,8301.29,Sold 3061.6457 SOL,Sell,Crypto.com
2022-10-16,2023-01-17,BTC,2575.4728,39089.51,31883.2,7206.31,Sold 2575.4728 BTC,Sell,Coinbase
2020-10-24,2022-04-20,ADA,1133.4291,47145.52,40637.19,6508.33,Sold 1133.4291 ADA,Sell,Crypto.com
2024-06-12,2026-02-10,DOGE,585.2699,31035.27,24120.98,6914.29,Sold 585.2699 DOGE,Sell,Gemini
2024-03-03,2024-09-26,DOGE,480.6013,14145.22,13866.56,278.66,Sold 480.6013 DOGE,Sell,Gemini
2021-01-25,2021-03-19,MATIC,2947.2192,54592.11,48823.39,5768.72,Sold 2947.2192 MATIC,Sell,Kraken
2020-10-05,2021-07-07,SOL,203.6377,9878.54,1646.92,8231.62,Sold 203.6377 SOL,Sell,Binance
2023-01-16,2023-04-08,DOGE,960.9198,53277.76,43907.31,9370.45,Sold 960.9198 DOGE,Sell,Coinbase
2021-09-01,2023-06-05,BTC,2263.2685,21406.46,24776.32,-3369.86,Sold 2263.2685 BTC,Sell,Coinbase
2024-09-02,2025-08-27,SOL,2866.3037,28960.04,29284.67,-324.63,Sold 2866.3037 SOL,Sell,Kraken
2024-08-01,2025-06-06,DOT,333.4091,40938.27,40393.97,544.3,Sold 333.4091 DOT,Sell,Crypto.com
2020-03-12,2020-05-24,DOGE,1933.6275,58751.33,48959.92,9791.41,Sold 1933.6275 DOGE,Sell,Binance
2020-06-14,2021-02-16,DOGE,1114.1716,52375.5,42510.06,9865.44,Sold 1114.1716 DOGE,Sell,Gemini
2021-03-11,2021-03-12,LTC,713.8418,5089.18,10088.79,-4999.61,Sold 713.8418 LTC,Sell,Crypto.com
2020-02-10,2021-01-16,DOGE,4735.4639,46180.49,45631.18,549.31,Sold 4735.4639 DOGE,Sell,Crypto.com
2023-03-04,2023-07-23,ADA,980.85,25198.16,22575.91,2622.25,Sold 980.85 ADA,Sell,Coinbase
2023-10-16,2025-07-28,SOL,2677.7985,21946.83,16431.17,5515.66,Sold 2677.7985 SOL,Sell,Binance
2021-05-04,2022-02-17,ETH,2503.8442,13766.66,9147.07,4619.59,Sold 2503.8442 ETH,Sell,MetaMask
2024-06-30,2024-08-20,DOT,712.1,47732.18,39224.93,8507.25,Sold 712.1 DOT,Sell,MetaMask
2023-03-28,2024-10-27,LTC,2141.5718,40407.5,43324.89,-2917.39,Sold 2141.5718 LTC,Sell,Crypto.com
2023-04-04,2023-06-13,MATIC,3573.2233,31273.12,32510.13,-1237.01,Sold 3573.2233 MATIC,Sell,Kraken
2021-10-10,2022-08-11,DOGE,3735.6052,15716.95,18355.59,-2638.64,Sold 3735.6052 DOGE,Sell,Kraken
2023-08-16,2024-09-22,ADA,417.1454,46099.65,40493.47,5606.18,Sold 417.1454 ADA,Sell,Gemini
2021-01-05,2021-01-24,LTC,3894.2036,24288.57,25609.97,-1321.4,Sold 3894.2036 LTC,Sell,Binance
2024-09-29,2026-06-29,MATIC,678.8843,39169.33,39279.14,-109.81,Sold 678.8843 MATIC,Sell,Coinbase
2021-11-02,2022-06-25,BTC,4819.1988,16846.45,19023.0,-2176.55,Sold 4819.1988 BTC,Sell,Coinbase
2021-12-13,2022-03-02,ETH,3815.3444,5743.36,9933.13,-4189.77,Sold 3815.3444 ETH,Sell,Binance
2020-06-06,2021-05-28,LTC,4625.2108,45092.96,40744.08,4348.88,Sold 4625.2108 LTC,Sell,Kraken
2023-02-16,2024-10-09,BTC,4729.1762,565.97,305.53,260.44,Sold 4729.1762 BTC,Sell,Coinbase
2021-08-18,2023-02-07,LTC,1349.3674,17102.73,9881.08,7221.65,Sold 1349.3674 LTC,Sell,Binance
2021-06-17,2023-01-05,SOL,4361.514,-1235.1,1752.38,-2987.48,Sold 4361.514 SOL,Sell,Kraken
2024-10-03,2025-10-02,MATIC,8.2158,40516.5,36886.26,3630.24,Sold 8.2158 MATIC,Sell,Coinbase
2022-03-10,2023-10-17,DOGE,2652.2861,47172.24,48670.06,-1497.82,Sold 2652.2861 DOGE,Sell,Coinbase
2020-07-22,2021-03-28,ETH,200.5165,18829.18,12568.33,6260.85,Sold 200.5165 ETH,Sell,Gemini
2023-11-29,2025-07-02,SOL,5.7225,27505.13,23957.92,3547.21,Sold 5.7225 SOL,Sell,Kraken
2023-07-11,2024-11-09,ADA,848.0937,31555.84,23135.12,8420.72,Sold 848.0937 ADA,Sell,MetaMask
2024-04-25,2024-07-16,DOGE,2270.6336,9295.81,4703.0,4592.81,Sold 2270.6336 DOGE,Sell,Crypto.com
2020-03-21,2021-12-11,MATIC,1343.7631,24386.84,24468.02,-81.18,Sold 1343.7631 MATIC,Sell,Coinbase
2022-12-17,2023-09-04,SOL,1982.0163,-1451.9,570.14,-2022.04,Sold 1982.0163 SOL,Sell,Kraken
2024-06-25,2024-12-10,MATIC,1494.4912,15292.18,18853.05,-3560.87,Sold 1494.4912 MATIC,Sell,MetaMask
2023-01-16,2023-01-17,DOT,4298.2983,28623.94,21938.7,6685.24,Sold 4298.2983 DOT,Sell,Kraken
2023-07-13,2025-01-12,SOL,1263.2373,27557.02,25284.08,2272.94,Sold 1263.2373 SOL,Sell,Kraken
2022-08-23,2023-08-23,DOT,215.983,25731.38,23807.15,1924.23,Sold 215.983 DOT,Sell,Coinbase
2020-11-07,2022-03-17,LTC,107.5333,10596.87,1581.58,9015.29,Sold 107.5333 LTC,Sell,Crypto.com
2023-08-11,2024-11-13,ADA,919.8126,4885.18,8591.86,-3706.68,Sold 919.8126 ADA,Sell,Coinbase
2020-02-14,2020-05-22,LTC,1713.2406,24287.17,17939.83,6347.34,Sold 1713.2406 LTC,Sell,Crypto.com
2023-03-03,2023-10-31,DOT,1032.7402,16094.17,18429.93,-2335.76,Sold 1032.7402 DOT,Sell,Gemini
2020-05-20,2021-03-11,SOL,221.8511,30147.99,21201.98,8946.01,Sold 221.8511 SOL,Sell,Coinbase
2021-06-11,2022-06-18,DOT,4549.5855,10628.12,3605.43,7022.69,Sold 4549.5855 DOT,Sell,MetaMask
2022-08-18,2023-09-27,ADA,2877.4999,5402.7,3377.08,2025.62,Sold 2877.4999 ADA,Sell,Kraken
2020-01-08,2021-01-27,SOL,3529.0691,8887.93,11276.4,-2388.47,Sold 3529.0691 SOL,Sell,Crypto.com
2020-12-26,2022-06-06,DOT,3150.1567,9946.26,11495.7,-1549.44,Sold 3150.1567 DOT,Sell,Kraken
2020-02-22,2020-02-26,MATIC,4548.0861,29183.57,20132.14,9051.43,Sold 4548.0861 MATIC,Sell,Gemini
2021-08-24,2021-11-16,MATIC,4092.6205,10126.76,12857.4,-2730.64,Sold 4092.6205 MATIC,Sell,Coinbase
2024-09-14,2024-09-16,ADA,1218.6302,17677.15,13252.05,4425.1,Sold 1218.6302 ADA,Sell,Crypto.com
2024-10-16,2025-09-23,LTC,1426.9539,40862.48,32798.15,8064.33,Sold 1426.9539 LTC,Sell,Binance
2020-01-22,2022-01-10,MATIC,4796.7407,8288.28,11803.35,-3515.07,Sold 4796.7407 MATIC,Sell,Coinbase
2021-02-09,2022-10-29,SOL,1164.36,6768.38,2690.22,4078.16,Sold 1164.36 SOL,Sell,Gemini
2024-10-31,2025-06-03,ETH,4958.0138,46543.33,43822.67,2720.66,Sold 4958.0138 ETH,Sell,Crypto.com
2021-01-05,2022-12-22,MATIC,259.5851,12206.67,6142.97,6063.7,Sold 259.5851 MATIC,Sell,Gemini
2023-08-14,2023-09-19,BTC,3625.9015,55401.04,45547.68,9853.36,Sold 3625.9015 BTC,Sell,Kraken
2022-08-03,2023-01-28,SOL,4813.3826,19549.71,17735.84,1813.87,Sold 4813.3826 SOL,Sell,Coinbase
2022-01-05,2023-03-29,ETH,3140.7356,13676.14,10099.02,3577.12,Sold 3140.7356 ETH,Sell,Binance
2021-01-27,2022-04-08,MATIC,1499.3269,12250.48,7087.58,5162.9,Sold 1499.3269 MATIC,Sell,Kraken
2022-08-09,2022-11-13,DOGE,3874.8041,21497.9,18195.15,3302.75,Sold 3874.8041 DOGE,Sell,Binance
2022-03-01,2022-07-27,DOT,2410.5446,26351.33,27777.81,-1426.48,Sold 2410.5446 DOT,Sell,Gemini
2023-03-18,2024-06-21,SOL,2816.2804,4937.47,7305.5,-2368.03,Sold 2816.2804 SOL,Sell,MetaMask
2023-01-13,2023-06-21,DOGE,1669.4387,48036.51,45245.68,2790.83,Sold 1669.4387 DOGE,Sell,Binance
2020-12-25,2022-07-03,DOGE,3749.2531,15858.89,20560.43,-4701.54,Sold 3749.2531 DOGE,Sell,Coinbase
2023-07-09,2025-05-29,ETH,1399.1035,36891.62,41878.46,-4986.84,Sold 1399.1035 ETH,Sell,Kraken
2022-01-31,2023-05-31,MATIC,4870.3695,13823.63,8344.02,5479.61,Sold 4870.3695 MATIC,Sell,Kraken
2020-03-23,2020-09-04,ETH,2550.8944,10264.11,12299.16,-2035.05,Sold 2550.8944 ETH,Sell,MetaMask
2023-11-05,2023-11-22,ADA,522.5764,41451.81,41283.41,168.4,Sold 522.5764 ADA,Sell,MetaMask
2023-04-06,2024-05-29,BTC,3556.7129,11040.83,4764.94,6275.89,Sold 3556.7129 BTC,Sell,MetaMask
2022-03-19,2022-10-25,ADA,4545.0441,31628.77,28615.55,3013.22,Sold 4545.0441 ADA,Sell,Kraken
2021-07-14,2023-06-21,DOGE,408.5731,20122.14,19350.76,771.38,Sold 408.5731 DOGE,Sell,Binance
2022-08-28,2024-03-01,DOGE,4777.0876,18719.77,9077.16,9642.61,Sold 4777.0876 DOGE,Sell,Binance
2023-08-08,2024-01-17,LTC,251.8906,1796.49,4362.25,-2565.76,Sold 251.8906 LTC,Sell,MetaMask
2020-07-03,2022-05-03,ETH,93.0775,36757.99,28307.67,8450.32,Sold 93.0775 ETH,Sell,Crypto.com
2023-09-13,2025-09-11,DOT,1141.9624,46502.49,37811.28,8691.21,Sold 1141.9624 DOT,Sell,Crypto.com
2022-08-30,2024-04-12,DOT,4181.8852,5762.32,7684.8,-1922.48,Sold 4181.8852 DOT,Sell,Binance
2020-12-18,2022-11-10,DOT,738.329,17952.9,9968.95,7983.95,Sold 738.329 DOT,Sell,Binance
2020-05-31,2021-12-08,BTC,4585.9095,30743.5,29446.79,1296.71,Sold 4585.9095 BTC,Sell,Kraken
2022-02-24,2022-10-16,ADA,3609.5818,20934.96,23826.38,-2891.42,Sold 3609.5818 ADA,Sell,Crypto.com
2022-10-02,2024-07-02,BTC,1237.3952,9990.98,13865.7,-3874.72,Sold 1237.3952 BTC,Sell,Coinbase
2022-12-04,2024-03-27,ADA,1357.359,31041.33,26694.64,4346.69,Sold 1357.359 ADA,Sell,Gemini
2021-08-30,2022-01-09,DOT,737.4951,44554.71,46542.81,-1988.1,Sold 737.4951 DOT,Sell,Gemini
2024-08-12,2026-07-30,MATIC,3732.8682,41214.96,35494.93,5720.03,Sold 3732.8682 MATIC,Sell,Coinbase
2020-08-19,2022-03-03,MATIC,3790.0115,25483.95,23002.43,2481.52,Sold 3790.0115 MATIC,Sell,Binance
2021-09-16,2022-06-17,LTC,4931.4815,9300.14,7792.12,1508.02,Sold 4931.4815 LTC,Sell,Binance
2023-08-05,2024-10-16,ADA,3303.1843,14249.58,4994.27,9255.31,Sold 3303.1843 ADA,Sell,Kraken
2020-07-16,2021-03-26,BTC,3377.956,23393.48,22470.65,922.83,Sold 3377.956 BTC,Sell,Crypto.com
2020-06-18,2022-04-21,DOGE,1246.5836,34029.19,32130.92,1898.27,Sold 1246.5836 DOGE,Sell,Kraken
2020-07-09,2022-06-24,SOL,2018.9845,20007.72,18071.69,1936.03,Sold 2018.9845 SOL,Sell,Kraken
2021-05-25,2021-12-26,LTC,4599.2904,10578.44,9046.77,1531.67,Sold 4599.2904 LTC,Sell,MetaMask
2024-07-07,2026-04-04,ETH,4744.3897,33052.94,36399.56,-3346.62,Sold 4744.3897 ETH,Sell,Crypto.com
2023-04-17,2023-06-10,LTC,2993.0867,38143.74,41210.8,-3067.06,Sold 2993.0867 LTC,Sell,MetaMask
2020-06-16,2020-12-06,MATIC,3533.5948,2017.86,521.06,1496.8,Sold 3533.5948 MATIC,Sell,Crypto.com
2023-05-12,2025-02-03,SOL,721.7051,41640.34,40264.33,1376.01,Sold 721.7051 SOL,Sell,Kraken
2023-12-15,2024-04-30,BTC,2440.5678,36392.28,26522.73,9869.55,Sold 2440.5678 BTC,Sell,Gemini
2021-02-01,2021-02-27,MATIC,968.0131,25397.46,18785.98,6611.48,Sold 968.0131 MATIC,Sell,MetaMask
2022-06-27,2023-07-29,ADA,4991.2696,26094.35,23676.01,2418.34,Sold 4991.2696 ADA,Sell,Gemini
2020-04-20,2020-05-20,ADA,3637.1472,44739.95,39585.4,5154.55,Sold 3637.1472 ADA,Sell,Kraken
2020-03-29,2020-08-03,DOT,4396.7562,39275.26,31234.03,8041.23,Sold 4396.7562 DOT,Sell,Crypto.com
2020-06-13,2022-05-06,LTC,3581.6928,20209.03,17516.45,2692.58,Sold 3581.6928 LTC,Sell,Coinbase
2021-08-17,2022-07-04,DOGE,4867.2273,9948.46,556.41,9392.05,Sold 4867.2273 DOGE,Sell,Crypto.com
2022-12-23,2023-06-25,BTC,73.0448,731.08,1392.98,-661.9,Sold 73.0448 BTC,Sell,Coinbase
2024-02-15,2025-02-11,ADA,4952.9482,17064.91,9945.09,7119.82,Sold 4952.9482 ADA,Sell,Coinbase
2020-02-18,2021-06-04,SOL,2935.5153,38635.15,42408.33,-3773.18,Sold 2935.5153 SOL,Sell,MetaMask
2020-05-04,2021-10-15,DOGE,2445.0234,25189.28,18342.67,6846.61,Sold 2445.0234 DOGE,Sell,MetaMask
2024-08-10,2025-02-03,BTC,2883.2332,18640.26,19150.69,-510.43,Sold 2883.2332 BTC,Sell,Coinbase
2022-06-28,2022-09-03,SOL,4418.5445,32100.24,35544.67,-3444.43,Sold 4418.5445 SOL,Sell,MetaMask
2023-05-26,2023-07-03,DOT,3752.7434,32236.57,23609.11,8627.46,Sold 3752.7434 DOT,Sell,Crypto.com
2024-09-30,2026-04-11,LTC,537.1041,38692.85,31381.45,7311.4,Sold 537.1041 LTC,Sell,Coinbase
2022-05-07,2022-06-06,DOT,3672.0228,32653.14,26661.82,5991.32,Sold 3672.0228 DOT,Sell,Crypto.com
2023-01-13,2024-11-18,BTC,4533.4935,24164.24,25047.48,-883.24,Sold 4533.4935 BTC,Sell,Crypto.com
2023-04-23,2023-06-10,BTC,1989.1609,18631.51,9680.95,8950.56,Sold 1989.1609 BTC,Sell,MetaMask
2020-06-24,2021-07-20,ADA,2767.633,45864.43,44110.87,1753.56,Sold 2767.633 ADA,Sell,Binance
2024-05-10,2024-06-02,SOL,2708.0166,56403.61,49525.97,6877.64,Sold 2708.0166 SOL,Sell,Binance
2023-09-13,2024-11-07,ETH,3904.6631,12861.71,8278.56,4583.15,Sold 3904.6631 ETH,Sell,Gemini
2023-09-27,2024-12-20,DOGE,2276.9172,32716.91,24174.86,8542.05,Sold 2276.9172 DOGE,Sell,Binance
2023-03-15,2023-07-10,LTC,877.2297,11822.28,12693.43,-871.15,Sold 877.2297 LTC,Sell,Coinbase
2021-02-10,2021-08-24,BTC,3170.1258,17117.08,10194.4,6922.68,Sold 3170.1258 BTC,Sell,Kraken
2024-11-23,2025-04-30,ADA,962.8218,20762.74,15768.59,4994.15,Sold 962.8218 ADA,Sell,Coinbase
2020-09-20,2022-05-07,DOT,3183.451,13981.63,13063.45,918.18,Sold 3183.451 DOT,Sell,Kraken
2024-11-16,2025-02-21,ETH,210.8974,30831.03,30134.81,696.22,Sold 210.8974 ETH,Sell,Coinbase
2023-11-16,2024-11-29,LTC,4309.6402,29230.02,31392.69,-2162.67,Sold 4309.6402 LTC,Sell,Coinbase
2021-08-09,2021-12-18,DOT,2024.3153,28333.54,27355.54,978.0,Sold 2024.3153 DOT,Sell,Kraken
2024-07-28,2025-07-05,MATIC,1184.4708,39595.03,40143.14,-548.11,Sold 1184.4708 MATIC,Sell,Gemini
2020-11-25,2022-08-12,MATIC,3781.3446,33055.72,23190.47,9865.25,Sold 3781.3446 MATIC,Sell,Gemini
2022-12-24,2023-10-26,DOT,208.4894,40729.65,45085.99,-4356.34,Sold 208.4894 DOT,Sell,MetaMask
2022-07-05,2023-02-17,LTC,3183.4588,29105.46,20934.51,8170.95,Sold 3183.4588 LTC,Sell,MetaMask
2020-03-10,2021-01-14,MATIC,1498.9392,22904.03,17567.86,5336.17,Sold 1498.9392 MATIC,Sell,Gemini
2023-05-21,2024-02-09,ETH,3021.5463,20656.39,19980.27,676.12,Sold 3021.5463 ETH,Sell,Crypto.com
2022-02-04,2023-12-15,MATIC,1644.6357,27458.5,23202.69,4255.81,Sold 1644.6357 MATIC,Sell,MetaMask
2022-02-16,2022-05-20,ADA,1700.3568,34611.84,38543.53,-3931.69,Sold 1700.3568 ADA,Sell,Kraken
2022-03-29,2024-01-22,BTC,2037.8008,46364.21,36876.63,9487.58,Sold 2037.8008 BTC,Sell,Crypto.com
2022-06-02,2023-04-11,DOT,1545.9575,17099.04,20819.23,-3720.19,Sold 1545.9575 DOT,Sell,Binance
2022-07-02,2023-01-21,MATIC,3281.0237,35155.54,33615.21,1540.33,Sold 3281.0237 MATIC,Sell,Coinbase
2022-05-07,2024-01-08,LTC,3074.9133,28647.85,26383.87,2263.98,Sold 3074.9133 LTC,Sell,Binance
2023-06-02,2023-08-25,DOGE,4276.9623,52231.13,43805.24,8425.89,Sold 4276.9623 DOGE,Sell,Crypto.com
2024-11-12,2026-01-02,ADA,604.5985,44394.62,38203.57,6191.05,Sold 604.5985 ADA,Sell,Binance
2023-05-19,2023-08-24,DOGE,2556.5935,22287.96,23965.65,-1677.69,Sold 2556.5935 DOGE,Sell,Binance
2022-01-16,2022-04-11,SOL,1549.7434,52835.38,47184.79,5650.59,Sold 1549.7434 SOL,Sell,Crypto.com
2021-09-16,2022-05-19,MATIC,2423.7489,41801.15,36987.46,4813.69,Sold 2423.7489 MATIC,Sell,Kraken
2023-10-28,2023-12-10,DOT,4140.7467,27288.26,27523.17,-234.91,Sold 4140.7467 DOT,Sell,Binance
2020-03-29,2021-07-27,MATIC,4962.0945,25741.16,30268.58,-4527.42,Sold 4962.0945 MATIC,Sell,Kraken
2022-05-27,2022-06-01,DOGE,1537.3661,18449.81,19144.66,-694.85,Sold 1537.3661 DOGE,Sell,Binance
2020-10-27,2021-12-04,DOT,4345.9319,47369.64,45305.97,2063.67,Sold 4345.9319 DOT,Sell,MetaMask
